id,type,app,module,message,DES.src,DES.dst,TOPO.src,TOPO.dst,module.src,service,time_in,time_out,time_emit,time_reception,latency,time_wait,time_response,throughput
32,SINK_M,app1,Actuator,M.Action,31,40,134,72,Generator,0,11.00001,11.00001,10.0,11.00001,1.0000099999999996,0.0,0.0,9.999900000999993
37,SINK_M,app1,Actuator,M.Action,36,40,168,72,Generator,0,11.00001,11.00001,10.0,11.00001,1.0000099999999996,0.0,0.0,9.999900000999993
7,SINK_M,app1,Actuator,M.Action,6,40,298,72,Generator,0,13.000029999999999,13.000029999999999,10.0,13.000029999999999,3.000029999999999,0.0,0.0,3.333300000333331
21,SINK_M,app1,Actuator,M.Action,20,40,153,72,Generator,0,13.000029999999999,13.000029999999999,10.0,13.000029999999999,3.000029999999999,0.0,0.0,3.333300000333331
36,SINK_M,app1,Actuator,M.Action,35,40,292,72,Generator,0,14.000039999999998,14.000039999999998,10.0,14.000039999999998,4.0000399999999985,0.0,0.0,2.4999750002499983
4,SINK_M,app1,Actuator,M.Action,3,40,144,72,Generator,0,14.000039999999998,14.000039999999998,10.0,14.000039999999998,4.0000399999999985,0.0,0.0,2.4999750002499983
14,SINK_M,app1,Actuator,M.Action,13,40,17,72,Generator,0,14.000039999999998,14.000039999999998,10.0,14.000039999999998,4.0000399999999985,0.0,0.0,2.4999750002499983
19,SINK_M,app1,Actuator,M.Action,18,40,331,72,Generator,0,14.000039999999998,14.000039999999998,10.0,14.000039999999998,4.0000399999999985,0.0,0.0,2.4999750002499983
27,SINK_M,app1,Actuator,M.Action,26,40,94,72,Generator,0,14.000039999999998,14.000039999999998,10.0,14.000039999999998,4.0000399999999985,0.0,0.0,2.4999750002499983
6,SINK_M,app1,Actuator,M.Action,5,40,180,72,Generator,0,15.000049999999998,15.000049999999998,10.0,15.000049999999998,5.000049999999998,0.0,0.0,1.9999800001999988
5,SINK_M,app1,Actuator,M.Action,4,40,232,72,Generator,0,15.000049999999998,15.000049999999998,10.0,15.000049999999998,5.000049999999998,0.0,0.0,1.9999800001999988
28,SINK_M,app1,Actuator,M.Action,27,40,14,72,Generator,0,15.000049999999998,15.000049999999998,10.0,15.000049999999998,5.000049999999998,0.0,0.0,1.9999800001999988
30,SINK_M,app1,Actuator,M.Action,29,40,373,72,Generator,0,15.000049999999998,15.000049999999998,10.0,15.000049999999998,5.000049999999998,0.0,0.0,1.9999800001999988
20,SINK_M,app1,Actuator,M.Action,19,40,365,72,Generator,0,16.000059999999998,16.000059999999998,10.0,16.000059999999998,6.000059999999998,0.0,0.0,1.6666500001666655
9,SINK_M,app1,Actuator,M.Action,8,40,174,72,Generator,0,16.000059999999998,16.000059999999998,10.0,16.000059999999998,6.000059999999998,0.0,0.0,1.6666500001666655
2,SINK_M,app1,Actuator,M.Action,1,40,187,72,Generator,0,16.000059999999998,16.000059999999998,10.0,16.000059999999998,6.000059999999998,0.0,0.0,1.6666500001666655
3,SINK_M,app1,Actuator,M.Action,2,40,3,72,Generator,0,16.000059999999998,16.000059999999998,10.0,16.000059999999998,6.000059999999998,0.0,0.0,1.6666500001666655
12,SINK_M,app1,Actuator,M.Action,11,40,233,72,Generator,0,16.000059999999998,16.000059999999998,10.0,16.000059999999998,6.000059999999998,0.0,0.0,1.6666500001666655
13,SINK_M,app1,Actuator,M.Action,12,40,106,72,Generator,0,17.000069999999997,17.000069999999997,10.0,17.000069999999997,7.000069999999997,0.0,0.0,1.428557142999999
11,SINK_M,app1,Actuator,M.Action,10,40,278,72,Generator,0,17.000069999999997,17.000069999999997,10.0,17.000069999999997,7.000069999999997,0.0,0.0,1.428557142999999
18,SINK_M,app1,Actuator,M.Action,17,40,275,72,Generator,0,17.000069999999997,17.000069999999997,10.0,17.000069999999997,7.000069999999997,0.0,0.0,1.428557142999999
35,SINK_M,app1,Actuator,M.Action,34,40,156,72,Generator,0,17.000069999999997,17.000069999999997,10.0,17.000069999999997,7.000069999999997,0.0,0.0,1.428557142999999
26,SINK_M,app1,Actuator,M.Action,25,40,334,72,Generator,0,17.000069999999997,17.000069999999997,10.0,17.000069999999997,7.000069999999997,0.0,0.0,1.428557142999999
39,SINK_M,app1,Actuator,M.Action,38,40,285,72,Generator,0,17.000069999999997,17.000069999999997,10.0,17.000069999999997,7.000069999999997,0.0,0.0,1.428557142999999
16,SINK_M,app1,Actuator,M.Action,15,40,371,72,Generator,0,18.000079999999997,18.000079999999997,10.0,18.000079999999997,8.000079999999997,0.0,0.0,1.2499875001249992
25,SINK_M,app1,Actuator,M.Action,24,40,10,72,Generator,0,18.000079999999997,18.000079999999997,10.0,18.000079999999997,8.000079999999997,0.0,0.0,1.2499875001249992
31,SINK_M,app1,Actuator,M.Action,30,40,326,72,Generator,0,18.000079999999997,18.000079999999997,10.0,18.000079999999997,8.000079999999997,0.0,0.0,1.2499875001249992
29,SINK_M,app1,Actuator,M.Action,28,40,5,72,Generator,0,19.000089999999997,19.000089999999997,10.0,19.000089999999997,9.000089999999997,0.0,0.0,1.1111000001111104
33,SINK_M,app1,Actuator,M.Action,32,40,70,72,Generator,0,19.000089999999997,19.000089999999997,10.0,19.000089999999997,9.000089999999997,0.0,0.0,1.1111000001111104
10,SINK_M,app1,Actuator,M.Action,9,40,165,72,Generator,0,19.000089999999997,19.000089999999997,10.0,19.000089999999997,9.000089999999997,0.0,0.0,1.1111000001111104
40,SINK_M,app1,Actuator,M.Action,39,40,271,72,Generator,0,20.000099999999996,20.000099999999996,10.0,20.000099999999996,10.000099999999996,0.0,0.0,0.9999900000999994
15,SINK_M,app1,Actuator,M.Action,14,40,356,72,Generator,0,20.000099999999996,20.000099999999996,10.0,20.000099999999996,10.000099999999996,0.0,0.0,0.9999900000999994
8,SINK_M,app1,Actuator,M.Action,7,40,149,72,Generator,0,20.000099999999996,20.000099999999996,10.0,20.000099999999996,10.000099999999996,0.0,0.0,0.9999900000999994
72,SINK_M,app1,Actuator,M.Action,31,40,134,72,Generator,0,21.00001,21.00001,20.0,21.00001,1.0000099999999996,0.0,0.0,9.999900000999993
77,SINK_M,app1,Actuator,M.Action,36,40,168,72,Generator,0,21.00001,21.00001,20.0,21.00001,1.0000099999999996,0.0,0.0,9.999900000999993
24,SINK_M,app1,Actuator,M.Action,23,40,172,72,Generator,0,21.000109999999996,21.000109999999996,10.0,21.000109999999996,11.000109999999996,0.0,0.0,0.9090818182727267
23,SINK_M,app1,Actuator,M.Action,22,40,382,72,Generator,0,21.000109999999996,21.000109999999996,10.0,21.000109999999996,11.000109999999996,0.0,0.0,0.9090818182727267
1,SINK_M,app1,Actuator,M.Action,0,40,166,72,Generator,0,22.000119999999995,22.000119999999995,10.0,22.000119999999995,12.000119999999995,0.0,0.0,0.8333250000833328
47,SINK_M,app1,Actuator,M.Action,6,40,298,72,Generator,0,23.00003,23.00003,20.0,23.00003,3.000029999999999,0.0,0.0,3.333300000333331
22,SINK_M,app1,Actuator,M.Action,21,40,291,72,Generator,0,23.000129999999995,23.000129999999995,10.0,23.000129999999995,13.000129999999995,0.0,0.0,0.7692230769999995
76,SINK_M,app1,Actuator,M.Action,35,40,292,72,Generator,0,24.00004,24.00004,20.0,24.00004,4.0000399999999985,0.0,0.0,2.4999750002499983
44,SINK_M,app1,Actuator,M.Action,3,40,144,72,Generator,0,24.00004,24.00004,20.0,24.00004,4.0000399999999985,0.0,0.0,2.4999750002499983
54,SINK_M,app1,Actuator,M.Action,13,40,17,72,Generator,0,24.00004,24.00004,20.0,24.00004,4.0000399999999985,0.0,0.0,2.4999750002499983
59,SINK_M,app1,Actuator,M.Action,18,40,331,72,Generator,0,24.00004,24.00004,20.0,24.00004,4.0000399999999985,0.0,0.0,2.4999750002499983
67,SINK_M,app1,Actuator,M.Action,26,40,94,72,Generator,0,24.00004,24.00004,20.0,24.00004,4.0000399999999985,0.0,0.0,2.4999750002499983
61,SINK_M,app1,Actuator,M.Action,20,40,153,72,Generator,0,24.000139999999995,24.000139999999995,20.0,24.000139999999995,4.000139999999995,0.0,0.0,2.4999125030623963
46,SINK_M,app1,Actuator,M.Action,5,40,180,72,Generator,0,25.000049999999998,25.000049999999998,20.0,25.000049999999998,5.000049999999998,0.0,0.0,1.9999800001999988
68,SINK_M,app1,Actuator,M.Action,27,40,14,72,Generator,0,25.000049999999998,25.000049999999998,20.0,25.000049999999998,5.000049999999998,0.0,0.0,1.9999800001999988
70,SINK_M,app1,Actuator,M.Action,29,40,373,72,Generator,0,25.000049999999998,25.000049999999998,20.0,25.000049999999998,5.000049999999998,0.0,0.0,1.9999800001999988
34,SINK_M,app1,Actuator,M.Action,33,40,66,72,Generator,0,25.000149999999994,25.000149999999994,10.0,25.000149999999994,15.000149999999994,0.0,0.0,0.6666600000666663
60,SINK_M,app1,Actuator,M.Action,19,40,365,72,Generator,0,26.000059999999998,26.000059999999998,20.0,26.000059999999998,6.000059999999998,0.0,0.0,1.6666500001666655
42,SINK_M,app1,Actuator,M.Action,1,40,187,72,Generator,0,26.000059999999998,26.000059999999998,20.0,26.000059999999998,6.000059999999998,0.0,0.0,1.6666500001666655
43,SINK_M,app1,Actuator,M.Action,2,40,3,72,Generator,0,26.000059999999998,26.000059999999998,20.0,26.000059999999998,6.000059999999998,0.0,0.0,1.6666500001666655
52,SINK_M,app1,Actuator,M.Action,11,40,233,72,Generator,0,26.000059999999998,26.000059999999998,20.0,26.000059999999998,6.000059999999998,0.0,0.0,1.6666500001666655
17,SINK_M,app1,Actuator,M.Action,16,40,332,72,Generator,0,26.000159999999994,26.000159999999994,10.0,26.000159999999994,16.000159999999994,0.0,0.0,0.6249937500624996
53,SINK_M,app1,Actuator,M.Action,12,40,106,72,Generator,0,27.000069999999997,27.000069999999997,20.0,27.000069999999997,7.000069999999997,0.0,0.0,1.428557142999999
51,SINK_M,app1,Actuator,M.Action,10,40,278,72,Generator,0,27.000069999999997,27.000069999999997,20.0,27.000069999999997,7.000069999999997,0.0,0.0,1.428557142999999
75,SINK_M,app1,Actuator,M.Action,34,40,156,72,Generator,0,27.000069999999997,27.000069999999997,20.0,27.000069999999997,7.000069999999997,0.0,0.0,1.428557142999999
66,SINK_M,app1,Actuator,M.Action,25,40,334,72,Generator,0,27.000069999999997,27.000069999999997,20.0,27.000069999999997,7.000069999999997,0.0,0.0,1.428557142999999
79,SINK_M,app1,Actuator,M.Action,38,40,285,72,Generator,0,27.000069999999997,27.000069999999997,20.0,27.000069999999997,7.000069999999997,0.0,0.0,1.428557142999999
38,SINK_M,app1,Actuator,M.Action,37,40,179,72,Generator,0,27.000169999999994,27.000169999999994,10.0,27.000169999999994,17.000169999999994,0.0,0.0,0.5882294118235291
56,SINK_M,app1,Actuator,M.Action,15,40,371,72,Generator,0,28.000079999999997,28.000079999999997,20.0,28.000079999999997,8.000079999999997,0.0,0.0,1.2499875001249992
65,SINK_M,app1,Actuator,M.Action,24,40,10,72,Generator,0,28.000079999999997,28.000079999999997,20.0,28.000079999999997,8.000079999999997,0.0,0.0,1.2499875001249992
45,SINK_M,app1,Actuator,M.Action,4,40,232,72,Generator,0,28.000179999999993,28.000179999999993,20.0,28.000179999999993,8.000179999999993,0.0,0.0,1.2499718756327993
69,SINK_M,app1,Actuator,M.Action,28,40,5,72,Generator,0,29.000089999999997,29.000089999999997,20.0,29.000089999999997,9.000089999999997,0.0,0.0,1.1111000001111104
50,SINK_M,app1,Actuator,M.Action,9,40,165,72,Generator,0,29.000089999999997,29.000089999999997,20.0,29.000089999999997,9.000089999999997,0.0,0.0,1.1111000001111104
49,SINK_M,app1,Actuator,M.Action,8,40,174,72,Generator,0,29.000189999999993,29.000189999999993,20.0,29.000189999999993,9.000189999999993,0.0,0.0,1.111087654816177
55,SINK_M,app1,Actuator,M.Action,14,40,356,72,Generator,0,30.000099999999996,30.000099999999996,20.0,30.000099999999996,10.000099999999996,0.0,0.0,0.9999900000999994
48,SINK_M,app1,Actuator,M.Action,7,40,149,72,Generator,0,30.000099999999996,30.000099999999996,20.0,30.000099999999996,10.000099999999996,0.0,0.0,0.9999900000999994
73,SINK_M,app1,Actuator,M.Action,32,40,70,72,Generator,0,30.000199999999992,30.000199999999992,20.0,30.000199999999992,10.000199999999992,0.0,0.0,0.9999800003999928
112,SINK_M,app1,Actuator,M.Action,31,40,134,72,Generator,0,31.00001,31.00001,30.0,31.00001,1.0000099999999996,0.0,0.0,9.999900000999993
117,SINK_M,app1,Actuator,M.Action,36,40,168,72,Generator,0,31.00001,31.00001,30.0,31.00001,1.0000099999999996,0.0,0.0,9.999900000999993
63,SINK_M,app1,Actuator,M.Action,22,40,382,72,Generator,0,31.000109999999996,31.000109999999996,20.0,31.000109999999996,11.000109999999996,0.0,0.0,0.9090818182727267
58,SINK_M,app1,Actuator,M.Action,17,40,275,72,Generator,0,31.000209999999992,31.000209999999992,20.0,31.000209999999992,11.000209999999992,0.0,0.0,0.9090735540503324
71,SINK_M,app1,Actuator,M.Action,30,40,326,72,Generator,0,32.00021999999999,32.00021999999999,20.0,32.00021999999999,12.000219999999992,0.0,0.0,0.8333180558356436
87,SINK_M,app1,Actuator,M.Action,6,40,298,72,Generator,0,33.00003,33.00003,30.0,33.00003,3.0000300000000024,0.0,0.0,3.3333000003333275
80,SINK_M,app1,Actuator,M.Action,39,40,271,72,Generator,0,33.00022999999999,33.00022999999999,20.0,33.00022999999999,13.000229999999988,0.0,0.0,0.769217160004093
116,SINK_M,app1,Actuator,M.Action,35,40,292,72,Generator,0,34.000040000000006,34.000040000000006,30.0,34.000040000000006,4.000040000000006,0.0,0.0,2.499975000249994
84,SINK_M,app1,Actuator,M.Action,3,40,144,72,Generator,0,34.000040000000006,34.000040000000006,30.0,34.000040000000006,4.000040000000006,0.0,0.0,2.499975000249994
94,SINK_M,app1,Actuator,M.Action,13,40,17,72,Generator,0,34.000040000000006,34.000040000000006,30.0,34.000040000000006,4.000040000000006,0.0,0.0,2.499975000249994
99,SINK_M,app1,Actuator,M.Action,18,40,331,72,Generator,0,34.000040000000006,34.000040000000006,30.0,34.000040000000006,4.000040000000006,0.0,0.0,2.499975000249994
107,SINK_M,app1,Actuator,M.Action,26,40,94,72,Generator,0,34.000040000000006,34.000040000000006,30.0,34.000040000000006,4.000040000000006,0.0,0.0,2.499975000249994
64,SINK_M,app1,Actuator,M.Action,23,40,172,72,Generator,0,34.00023999999999,34.00023999999999,20.0,34.00023999999999,14.000239999999991,0.0,0.0,0.7142734695976645
86,SINK_M,app1,Actuator,M.Action,5,40,180,72,Generator,0,35.00005000000001,35.00005000000001,30.0,35.00005000000001,5.000050000000009,0.0,0.0,1.9999800001999946
108,SINK_M,app1,Actuator,M.Action,27,40,14,72,Generator,0,35.00005000000001,35.00005000000001,30.0,35.00005000000001,5.000050000000009,0.0,0.0,1.9999800001999946
110,SINK_M,app1,Actuator,M.Action,29,40,373,72,Generator,0,35.00005000000001,35.00005000000001,30.0,35.00005000000001,5.000050000000009,0.0,0.0,1.9999800001999946
41,SINK_M,app1,Actuator,M.Action,0,40,166,72,Generator,0,35.000249999999994,35.000249999999994,20.0,35.000249999999994,15.000249999999994,0.0,0.0,0.6666555557407379
100,SINK_M,app1,Actuator,M.Action,19,40,365,72,Generator,0,36.00006000000001,36.00006000000001,30.0,36.00006000000001,6.000060000000012,0.0,0.0,1.6666500001666618
82,SINK_M,app1,Actuator,M.Action,1,40,187,72,Generator,0,36.00006000000001,36.00006000000001,30.0,36.00006000000001,6.000060000000012,0.0,0.0,1.6666500001666618
83,SINK_M,app1,Actuator,M.Action,2,40,3,72,Generator,0,36.00006000000001,36.00006000000001,30.0,36.00006000000001,6.000060000000012,0.0,0.0,1.6666500001666618
92,SINK_M,app1,Actuator,M.Action,11,40,233,72,Generator,0,36.00006000000001,36.00006000000001,30.0,36.00006000000001,6.000060000000012,0.0,0.0,1.6666500001666618
101,SINK_M,app1,Actuator,M.Action,20,40,153,72,Generator,0,36.00026,36.00026,30.0,36.00026,6.000259999999997,0.0,0.0,1.6665944475739392
93,SINK_M,app1,Actuator,M.Action,12,40,106,72,Generator,0,37.000070000000015,37.000070000000015,30.0,37.000070000000015,7.000070000000015,0.0,0.0,1.4285571429999955
91,SINK_M,app1,Actuator,M.Action,10,40,278,72,Generator,0,37.000070000000015,37.000070000000015,30.0,37.000070000000015,7.000070000000015,0.0,0.0,1.4285571429999955
115,SINK_M,app1,Actuator,M.Action,34,40,156,72,Generator,0,37.000070000000015,37.000070000000015,30.0,37.000070000000015,7.000070000000015,0.0,0.0,1.4285571429999955
106,SINK_M,app1,Actuator,M.Action,25,40,334,72,Generator,0,37.000070000000015,37.000070000000015,30.0,37.000070000000015,7.000070000000015,0.0,0.0,1.4285571429999955
119,SINK_M,app1,Actuator,M.Action,38,40,285,72,Generator,0,37.000070000000015,37.000070000000015,30.0,37.000070000000015,7.000070000000015,0.0,0.0,1.4285571429999955
62,SINK_M,app1,Actuator,M.Action,21,40,291,72,Generator,0,37.00027,37.00027,20.0,37.00027,17.00027,0.0,0.0,0.5882259517054729
96,SINK_M,app1,Actuator,M.Action,15,40,371,72,Generator,0,38.00008000000002,38.00008000000002,30.0,38.00008000000002,8.000080000000018,0.0,0.0,1.2499875001249958
105,SINK_M,app1,Actuator,M.Action,24,40,10,72,Generator,0,38.00008000000002,38.00008000000002,30.0,38.00008000000002,8.000080000000018,0.0,0.0,1.2499875001249958
74,SINK_M,app1,Actuator,M.Action,33,40,66,72,Generator,0,38.000280000000004,38.000280000000004,20.0,38.000280000000004,18.000280000000004,0.0,0.0,0.5555469137146755
109,SINK_M,app1,Actuator,M.Action,28,40,5,72,Generator,0,39.00009000000002,39.00009000000002,30.0,39.00009000000002,9.000090000000021,0.0,0.0,1.1111000001111073
90,SINK_M,app1,Actuator,M.Action,9,40,165,72,Generator,0,39.00009000000002,39.00009000000002,30.0,39.00009000000002,9.000090000000021,0.0,0.0,1.1111000001111073
57,SINK_M,app1,Actuator,M.Action,16,40,332,72,Generator,0,39.00029000000001,39.00029000000001,20.0,39.00029000000001,19.000290000000007,0.0,0.0,0.5263077563552976
95,SINK_M,app1,Actuator,M.Action,14,40,356,72,Generator,0,40.000100000000025,40.000100000000025,30.0,40.000100000000025,10.000100000000025,0.0,0.0,0.9999900000999965
88,SINK_M,app1,Actuator,M.Action,7,40,149,72,Generator,0,40.000100000000025,40.000100000000025,30.0,40.000100000000025,10.000100000000025,0.0,0.0,0.9999900000999965
78,SINK_M,app1,Actuator,M.Action,37,40,179,72,Generator,0,40.00030000000001,40.00030000000001,20.0,40.00030000000001,20.00030000000001,0.0,0.0,0.4999925001124981
152,SINK_M,app1,Actuator,M.Action,31,40,134,72,Generator,0,41.00001,41.00001,40.0,41.00001,1.0000100000000032,0.0,0.0,9.999900000999958
157,SINK_M,app1,Actuator,M.Action,36,40,168,72,Generator,0,41.00001,41.00001,40.0,41.00001,1.0000100000000032,0.0,0.0,9.999900000999958
103,SINK_M,app1,Actuator,M.Action,22,40,382,72,Generator,0,41.00011000000003,41.00011000000003,30.0,41.00011000000003,11.000110000000028,0.0,0.0,0.909081818272724
85,SINK_M,app1,Actuator,M.Action,4,40,232,72,Generator,0,41.00031000000001,41.00031000000001,30.0,41.00031000000001,11.000310000000013,0.0,0.0,0.9090652899781905
113,SINK_M,app1,Actuator,M.Action,32,40,70,72,Generator,0,42.000320000000016,42.000320000000016,30.0,42.000320000000016,12.000320000000016,0.0,0.0,0.8333111117036868
127,SINK_M,app1,Actuator,M.Action,6,40,298,72,Generator,0,43.00003000000001,43.00003000000001,40.0,43.00003000000001,3.0000300000000095,0.0,0.0,3.3333000003333195
89,SINK_M,app1,Actuator,M.Action,8,40,174,72,Generator,0,43.00033000000002,43.00033000000002,30.0,43.00033000000002,13.00033000000002,0.0,0.0,0.7692112430992125
156,SINK_M,app1,Actuator,M.Action,35,40,292,72,Generator,0,44.00004000000001,44.00004000000001,40.0,44.00004000000001,4.000040000000013,0.0,0.0,2.4999750002499894
124,SINK_M,app1,Actuator,M.Action,3,40,144,72,Generator,0,44.00004000000001,44.00004000000001,40.0,44.00004000000001,4.000040000000013,0.0,0.0,2.4999750002499894
134,SINK_M,app1,Actuator,M.Action,13,40,17,72,Generator,0,44.00004000000001,44.00004000000001,40.0,44.00004000000001,4.000040000000013,0.0,0.0,2.4999750002499894
139,SINK_M,app1,Actuator,M.Action,18,40,331,72,Generator,0,44.00004000000001,44.00004000000001,40.0,44.00004000000001,4.000040000000013,0.0,0.0,2.4999750002499894
147,SINK_M,app1,Actuator,M.Action,26,40,94,72,Generator,0,44.00004000000001,44.00004000000001,40.0,44.00004000000001,4.000040000000013,0.0,0.0,2.4999750002499894
98,SINK_M,app1,Actuator,M.Action,17,40,275,72,Generator,0,44.00034000000002,44.00034000000002,30.0,44.00034000000002,14.000340000000023,0.0,0.0,0.7142683677682102
126,SINK_M,app1,Actuator,M.Action,5,40,180,72,Generator,0,45.000050000000016,45.000050000000016,40.0,45.000050000000016,5.000050000000016,0.0,0.0,1.9999800001999917
148,SINK_M,app1,Actuator,M.Action,27,40,14,72,Generator,0,45.000050000000016,45.000050000000016,40.0,45.000050000000016,5.000050000000016,0.0,0.0,1.9999800001999917
150,SINK_M,app1,Actuator,M.Action,29,40,373,72,Generator,0,45.000050000000016,45.000050000000016,40.0,45.000050000000016,5.000050000000016,0.0,0.0,1.9999800001999917
111,SINK_M,app1,Actuator,M.Action,30,40,326,72,Generator,0,45.000350000000026,45.000350000000026,30.0,45.000350000000026,15.000350000000026,0.0,0.0,0.6666511114740644
140,SINK_M,app1,Actuator,M.Action,19,40,365,72,Generator,0,46.00006000000002,46.00006000000002,40.0,46.00006000000002,6.000060000000019,0.0,0.0,1.6666500001666598
122,SINK_M,app1,Actuator,M.Action,1,40,187,72,Generator,0,46.00006000000002,46.00006000000002,40.0,46.00006000000002,6.000060000000019,0.0,0.0,1.6666500001666598
123,SINK_M,app1,Actuator,M.Action,2,40,3,72,Generator,0,46.00006000000002,46.00006000000002,40.0,46.00006000000002,6.000060000000019,0.0,0.0,1.6666500001666598
132,SINK_M,app1,Actuator,M.Action,11,40,233,72,Generator,0,46.00006000000002,46.00006000000002,40.0,46.00006000000002,6.000060000000019,0.0,0.0,1.6666500001666598
120,SINK_M,app1,Actuator,M.Action,39,40,271,72,Generator,0,46.00036000000003,46.00036000000003,30.0,46.00036000000003,16.00036000000003,0.0,0.0,0.624985937816398
133,SINK_M,app1,Actuator,M.Action,12,40,106,72,Generator,0,47.00007000000002,47.00007000000002,40.0,47.00007000000002,7.000070000000022,0.0,0.0,1.4285571429999941
131,SINK_M,app1,Actuator,M.Action,10,40,278,72,Generator,0,47.00007000000002,47.00007000000002,40.0,47.00007000000002,7.000070000000022,0.0,0.0,1.4285571429999941
155,SINK_M,app1,Actuator,M.Action,34,40,156,72,Generator,0,47.00007000000002,47.00007000000002,40.0,47.00007000000002,7.000070000000022,0.0,0.0,1.4285571429999941
146,SINK_M,app1,Actuator,M.Action,25,40,334,72,Generator,0,47.00007000000002,47.00007000000002,40.0,47.00007000000002,7.000070000000022,0.0,0.0,1.4285571429999941
159,SINK_M,app1,Actuator,M.Action,38,40,285,72,Generator,0,47.00007000000002,47.00007000000002,40.0,47.00007000000002,7.000070000000022,0.0,0.0,1.4285571429999941
104,SINK_M,app1,Actuator,M.Action,23,40,172,72,Generator,0,47.00037000000003,47.00037000000003,30.0,47.00037000000003,17.000370000000032,0.0,0.0,0.5882224916281222
136,SINK_M,app1,Actuator,M.Action,15,40,371,72,Generator,0,48.000080000000025,48.000080000000025,40.0,48.000080000000025,8.000080000000025,0.0,0.0,1.2499875001249947
145,SINK_M,app1,Actuator,M.Action,24,40,10,72,Generator,0,48.000080000000025,48.000080000000025,40.0,48.000080000000025,8.000080000000025,0.0,0.0,1.2499875001249947
141,SINK_M,app1,Actuator,M.Action,20,40,153,72,Generator,0,48.000380000000035,48.000380000000035,40.0,48.000380000000035,8.000380000000035,0.0,0.0,1.249940627820173
149,SINK_M,app1,Actuator,M.Action,28,40,5,72,Generator,0,49.00009000000003,49.00009000000003,40.0,49.00009000000003,9.000090000000029,0.0,0.0,1.1111000001111064
130,SINK_M,app1,Actuator,M.Action,9,40,165,72,Generator,0,49.00009000000003,49.00009000000003,40.0,49.00009000000003,9.000090000000029,0.0,0.0,1.1111000001111064
81,SINK_M,app1,Actuator,M.Action,0,40,166,72,Generator,0,49.00039000000004,49.00039000000004,30.0,49.00039000000004,19.00039000000004,0.0,0.0,0.5263049863713313
135,SINK_M,app1,Actuator,M.Action,14,40,356,72,Generator,0,50.00010000000003,50.00010000000003,40.0,50.00010000000003,10.000100000000032,0.0,0.0,0.9999900000999958
128,SINK_M,app1,Actuator,M.Action,7,40,149,72,Generator,0,50.00010000000003,50.00010000000003,40.0,50.00010000000003,10.000100000000032,0.0,0.0,0.9999900000999958
102,SINK_M,app1,Actuator,M.Action,21,40,291,72,Generator,0,50.00040000000004,50.00040000000004,30.0,50.00040000000004,20.00040000000004,0.0,0.0,0.49999000019999496
192,SINK_M,app1,Actuator,M.Action,31,40,134,72,Generator,0,51.00001,51.00001,50.0,51.00001,1.0000100000000032,0.0,0.0,9.999900000999958
197,SINK_M,app1,Actuator,M.Action,36,40,168,72,Generator,0,51.00001,51.00001,50.0,51.00001,1.0000100000000032,0.0,0.0,9.999900000999958
143,SINK_M,app1,Actuator,M.Action,22,40,382,72,Generator,0,51.000110000000035,51.000110000000035,40.0,51.000110000000035,11.000110000000035,0.0,0.0,0.9090818182727235
114,SINK_M,app1,Actuator,M.Action,33,40,66,72,Generator,0,51.000410000000045,51.000410000000045,30.0,51.000410000000045,21.000410000000045,0.0,0.0,0.4761811793198313
97,SINK_M,app1,Actuator,M.Action,16,40,332,72,Generator,0,52.00042000000005,52.00042000000005,30.0,52.00042000000005,22.000420000000048,0.0,0.0,0.4545367770251649
167,SINK_M,app1,Actuator,M.Action,6,40,298,72,Generator,0,53.00003000000001,53.00003000000001,50.0,53.00003000000001,3.0000300000000095,0.0,0.0,3.3333000003333195
118,SINK_M,app1,Actuator,M.Action,37,40,179,72,Generator,0,53.00043000000005,53.00043000000005,30.0,53.00043000000005,23.00043000000005,0.0,0.0,0.4347744803031934
196,SINK_M,app1,Actuator,M.Action,35,40,292,72,Generator,0,54.00004000000001,54.00004000000001,50.0,54.00004000000001,4.000040000000013,0.0,0.0,2.4999750002499894
164,SINK_M,app1,Actuator,M.Action,3,40,144,72,Generator,0,54.00004000000001,54.00004000000001,50.0,54.00004000000001,4.000040000000013,0.0,0.0,2.4999750002499894
174,SINK_M,app1,Actuator,M.Action,13,40,17,72,Generator,0,54.00004000000001,54.00004000000001,50.0,54.00004000000001,4.000040000000013,0.0,0.0,2.4999750002499894
179,SINK_M,app1,Actuator,M.Action,18,40,331,72,Generator,0,54.00004000000001,54.00004000000001,50.0,54.00004000000001,4.000040000000013,0.0,0.0,2.4999750002499894
187,SINK_M,app1,Actuator,M.Action,26,40,94,72,Generator,0,54.00004000000001,54.00004000000001,50.0,54.00004000000001,4.000040000000013,0.0,0.0,2.4999750002499894
153,SINK_M,app1,Actuator,M.Action,32,40,70,72,Generator,0,54.000440000000054,54.000440000000054,40.0,54.000440000000054,14.000440000000054,0.0,0.0,0.7142632660116368
166,SINK_M,app1,Actuator,M.Action,5,40,180,72,Generator,0,55.000050000000016,55.000050000000016,50.0,55.000050000000016,5.000050000000016,0.0,0.0,1.9999800001999917
188,SINK_M,app1,Actuator,M.Action,27,40,14,72,Generator,0,55.000050000000016,55.000050000000016,50.0,55.000050000000016,5.000050000000016,0.0,0.0,1.9999800001999917
190,SINK_M,app1,Actuator,M.Action,29,40,373,72,Generator,0,55.000050000000016,55.000050000000016,50.0,55.000050000000016,5.000050000000016,0.0,0.0,1.9999800001999917
