id,type,src,dst,app,latency,message,ctime,size,buffer
852,LINK,90,2,SimpleCase,1.0005,M.TTT2,703.0536315789474,500,63
868,LINK,86,2,SimpleCase,1.0005,M.JJJJ2,703.1774705882352,500,57
807,LINK,48,2,SimpleCase,1.0009,M.AA2,703.1933893617021,900,57
833,LINK,94,2,SimpleCase,1.0009,M.AAA2,703.2161857142856,900,54
859,LINK,37,2,SimpleCase,1.0009,M.AAAA2,703.2519,900,53
878,LINK,32,2,SimpleCase,1.0005,M.TTTT2,703.2913225806451,500,50
885,LINK,82,2,SimpleCase,1.0009,M.AAAAA2,703.3018999999999,900,51
910,LINK,24,2,SimpleCase,1.0005,M.ZZZZZ2,703.305347826087,500,52
894,LINK,28,2,SimpleCase,1.0005,M.JJJJJ2,703.4824814814815,500,46
904,LINK,77,2,SimpleCase,1.0005,M.TTTTT2,703.601,500,43
782,LINK,103,2,SimpleCase,1.0001,M.B2,703.9617843137255,100,35
782,LINK,103,2,SimpleCase,1.0001,M.B2,703.9617843137255,100,36
785,LINK,51,2,SimpleCase,1.0005,M.E2,704.0011999999999,500,36
785,LINK,51,2,SimpleCase,1.0005,M.E2,704.0011999999999,500,37
791,LINK,53,2,SimpleCase,1.0005,M.K2,704.0015,500,36
791,LINK,53,2,SimpleCase,1.0005,M.K2,704.0015,500,37
811,LINK,99,2,SimpleCase,1.0005,M.EE2,704.0650297872339,500,27
817,LINK,97,2,SimpleCase,1.0005,M.KK2,704.112611111111,500,27
837,LINK,42,2,SimpleCase,1.0005,M.EEE2,704.2207121951219,500,25
843,LINK,102,2,SimpleCase,1.0005,M.KKK2,704.2515,500,26
792,LINK,53,2,SimpleCase,1.0005,M.L2,704.362,500,25
792,LINK,53,2,SimpleCase,1.0005,M.L2,704.362,500,26
863,LINK,88,2,SimpleCase,1.0005,M.EEEE2,704.3900888888888,500,27
797,LINK,50,2,SimpleCase,1.0005,M.Q2,704.4300714285714,500,28
797,LINK,50,2,SimpleCase,1.0005,M.Q2,704.4300714285714,500,29
823,LINK,96,2,SimpleCase,1.0005,M.QQ2,704.5924090909091,500,29
889,LINK,30,2,SimpleCase,1.0005,M.EEEEE2,704.7253379310345,500,28
849,LINK,91,2,SimpleCase,1.0005,M.QQQ2,704.7963717948718,500,29
786,LINK,51,2,SimpleCase,1.0005,M.F2,704.9816999999999,500,28
786,LINK,51,2,SimpleCase,1.0005,M.F2,704.9816999999999,500,29
804,LINK,100,2,SimpleCase,1.0005,M.X2,705.0848333333333,500,23
804,LINK,100,2,SimpleCase,1.0005,M.X2,705.0848333333333,500,24
875,LINK,33,2,SimpleCase,1.0005,M.QQQQ2,705.189,500,22
820,LINK,45,2,SimpleCase,1.0005,M.NN2,705.2742272727272,500,20
830,LINK,43,2,SimpleCase,1.0005,M.XX2,705.3824523809524,500,21
793,LINK,53,2,SimpleCase,1.0005,M.M2,705.4024999999999,500,21
793,LINK,53,2,SimpleCase,1.0005,M.M2,705.4024999999999,500,22
846,LINK,40,2,SimpleCase,1.0005,M.NNN2,705.5656025641025,500,23
901,LINK,78,2,SimpleCase,1.0005,M.QQQQQ2,705.6938076923077,500,23
856,LINK,89,2,SimpleCase,1.0005,M.XXX2,705.7042027027027,500,24
787,LINK,51,2,SimpleCase,1.0005,M.G2,706.0221999999999,500,20
787,LINK,51,2,SimpleCase,1.0005,M.G2,706.0221999999999,500,21
872,LINK,85,2,SimpleCase,1.0005,M.NNNN2,706.031803030303,500,21
808,LINK,48,2,SimpleCase,1.0001,M.BB2,706.1296595744681,100,20
882,LINK,31,2,SimpleCase,1.0005,M.XXXX2,706.3348333333333,500,18
834,LINK,94,2,SimpleCase,1.0001,M.BBB2,706.3829523809524,100,18
853,LINK,38,2,SimpleCase,1.0005,M.UUU2,706.4059054054054,500,19
860,LINK,37,2,SimpleCase,1.0001,M.BBBB2,706.7797777777778,100,17
898,LINK,27,2,SimpleCase,1.0005,M.NNNNN2,706.8476538461538,500,18
801,LINK,49,2,SimpleCase,1.0005,M.U2,707.1681666666666,500,14
801,LINK,49,2,SimpleCase,1.0005,M.U2,707.1681666666666,500,15
908,LINK,76,2,SimpleCase,1.0005,M.XXXXX2,707.1681666666666,500,16
886,LINK,82,2,SimpleCase,1.0001,M.BBBBB2,707.3353333333333,100,15
879,LINK,83,2,SimpleCase,1.0005,M.UUUU2,707.4521129032258,500,14
827,LINK,95,2,SimpleCase,1.0005,M.UU2,707.6526627906976,500,15
794,LINK,53,2,SimpleCase,1.0005,M.N2,708.0029999999999,500,14
794,LINK,53,2,SimpleCase,1.0005,M.N2,708.0029999999999,500,15
905,LINK,25,2,SimpleCase,1.0005,M.UUUUU2,709.3338333333334,500,6
788,LINK,52,2,SimpleCase,1.0005,M.H2,713.0005,500,1
788,LINK,52,2,SimpleCase,1.0005,M.H2,713.0005,500,2
814,LINK,46,2,SimpleCase,1.0005,M.HH2,714.3338333333334,500,1
840,LINK,92,2,SimpleCase,1.0005,M.HHH2,716.0005,500,0
866,LINK,35,2,SimpleCase,1.0005,M.HHHH2,718.6475588235294,500,0
892,LINK,80,2,SimpleCase,1.0005,M.HHHHH2,722.4290714285714,500,0
911,LINK,1,103,SimpleCase,1.0009,M.A,800,900,0
912,LINK,1,103,SimpleCase,1.0001,M.B,800,100,1
913,LINK,1,51,SimpleCase,1.0002,M.C,800,200,2
914,LINK,1,51,SimpleCase,1.0005,M.D,800,500,3
915,LINK,1,51,SimpleCase,1.0005,M.E,800,500,4
916,LINK,1,51,SimpleCase,1.0005,M.F,800,500,5
917,LINK,1,51,SimpleCase,1.0005,M.G,800,500,6
918,LINK,1,52,SimpleCase,1.0005,M.H,800,500,7
919,LINK,1,53,SimpleCase,1.0005,M.I,800,500,8
920,LINK,1,53,SimpleCase,1.0005,M.J,800,500,9
921,LINK,1,53,SimpleCase,1.0005,M.K,800,500,10
922,LINK,1,53,SimpleCase,1.0005,M.L,800,500,11
923,LINK,1,53,SimpleCase,1.0005,M.M,800,500,12
924,LINK,1,53,SimpleCase,1.0005,M.N,800,500,13
925,LINK,1,50,SimpleCase,1.0005,M.O,800,500,14
926,LINK,1,50,SimpleCase,1.0005,M.P,800,500,15
927,LINK,1,50,SimpleCase,1.0005,M.Q,800,500,16
928,LINK,1,101,SimpleCase,1.0005,M.R,800,500,17
929,LINK,1,49,SimpleCase,1.0005,M.S,800,500,18
930,LINK,1,49,SimpleCase,1.0005,M.T,800,500,19
931,LINK,1,49,SimpleCase,1.0005,M.U,800,500,20
932,LINK,1,100,SimpleCase,1.0005,M.V,800,500,21
933,LINK,1,100,SimpleCase,1.0005,M.W,800,500,22
934,LINK,1,100,SimpleCase,1.0005,M.X,800,500,23
935,LINK,1,48,SimpleCase,1.0005,M.Y,800,500,24
936,LINK,1,48,SimpleCase,1.0005,M.Z,800,500,25
937,LINK,1,48,SimpleCase,1.0009,M.AA,800,900,26
938,LINK,1,48,SimpleCase,1.0001,M.BB,800,100,27
939,LINK,1,99,SimpleCase,1.0002,M.CC,800,200,28
940,LINK,1,99,SimpleCase,1.0005,M.DD,800,500,29
941,LINK,1,99,SimpleCase,1.0005,M.EE,800,500,30
942,LINK,1,47,SimpleCase,1.0005,M.FF,800,500,31
943,LINK,1,98,SimpleCase,1.0005,M.GG,800,500,32
944,LINK,1,46,SimpleCase,1.0005,M.HH,800,500,33
945,LINK,1,97,SimpleCase,1.0005,M.II,800,500,34
946,LINK,1,97,SimpleCase,1.0005,M.JJ,800,500,35
947,LINK,1,97,SimpleCase,1.0005,M.KK,800,500,36
948,LINK,1,45,SimpleCase,1.0005,M.LL,800,500,37
949,LINK,1,45,SimpleCase,1.0005,M.MM,800,500,38
950,LINK,1,45,SimpleCase,1.0005,M.NN,800,500,39
951,LINK,1,96,SimpleCase,1.0005,M.OO,800,500,40
952,LINK,1,96,SimpleCase,1.0005,M.PP,800,500,41
953,LINK,1,96,SimpleCase,1.0005,M.QQ,800,500,42
954,LINK,1,44,SimpleCase,1.0005,M.RR,800,500,43
955,LINK,1,95,SimpleCase,1.0005,M.SS,800,500,44
956,LINK,1,95,SimpleCase,1.0005,M.TT,800,500,45
957,LINK,1,95,SimpleCase,1.0005,M.UU,800,500,46
958,LINK,1,43,SimpleCase,1.0005,M.VV,800,500,47
959,LINK,1,43,SimpleCase,1.0005,M.WW,800,500,48
960,LINK,1,43,SimpleCase,1.0005,M.XX,800,500,49
961,LINK,1,94,SimpleCase,1.0005,M.YY,800,500,50
962,LINK,1,94,SimpleCase,1.0005,M.ZZ,800,500,51
963,LINK,1,94,SimpleCase,1.0009,M.AAA,800,900,52
964,LINK,1,94,SimpleCase,1.0001,M.BBB,800,100,53
965,LINK,1,42,SimpleCase,1.0002,M.CCC,800,200,54
966,LINK,1,42,SimpleCase,1.0005,M.DDD,800,500,55
967,LINK,1,42,SimpleCase,1.0005,M.EEE,800,500,56
968,LINK,1,93,SimpleCase,1.0005,M.FFF,800,500,57
969,LINK,1,41,SimpleCase,1.0005,M.GGG,800,500,58
970,LINK,1,92,SimpleCase,1.0005,M.HHH,800,500,59
971,LINK,1,102,SimpleCase,1.0005,M.III,800,500,60
972,LINK,1,102,SimpleCase,1.0005,M.JJJ,800,500,61
973,LINK,1,102,SimpleCase,1.0005,M.KKK,800,500,62
974,LINK,1,40,SimpleCase,1.0005,M.LLL,800,500,63
975,LINK,1,40,SimpleCase,1.0005,M.MMM,800,500,64
976,LINK,1,40,SimpleCase,1.0005,M.NNN,800,500,65
977,LINK,1,91,SimpleCase,1.0005,M.OOO,800,500,66
978,LINK,1,91,SimpleCase,1.0005,M.PPP,800,500,67
979,LINK,1,91,SimpleCase,1.0005,M.QQQ,800,500,68
980,LINK,1,39,SimpleCase,1.0005,M.RRR,800,500,69
981,LINK,1,90,SimpleCase,1.0005,M.SSS,800,500,70
982,LINK,1,90,SimpleCase,1.0005,M.TTT,800,500,71
983,LINK,1,38,SimpleCase,1.0005,M.UUU,800,500,72
984,LINK,1,89,SimpleCase,1.0005,M.VVV,800,500,73
985,LINK,1,89,SimpleCase,1.0005,M.WWW,800,500,74
986,LINK,1,89,SimpleCase,1.0005,M.XXX,800,500,75
987,LINK,1,37,SimpleCase,1.0005,M.YYY,800,500,76
988,LINK,1,37,SimpleCase,1.0005,M.ZZZ,800,500,77
989,LINK,1,37,SimpleCase,1.0009,M.AAAA,800,900,78
990,LINK,1,37,SimpleCase,1.0001,M.BBBB,800,100,79
991,LINK,1,88,SimpleCase,1.0002,M.CCCC,800,200,80
992,LINK,1,88,SimpleCase,1.0005,M.DDDD,800,500,81
993,LINK,1,88,SimpleCase,1.0005,M.EEEE,800,500,82
994,LINK,1,36,SimpleCase,1.0005,M.FFFF,800,500,83
995,LINK,1,87,SimpleCase,1.0005,M.GGGG,800,500,84
996,LINK,1,35,SimpleCase,1.0005,M.HHHH,800,500,85
997,LINK,1,86,SimpleCase,1.0005,M.IIII,800,500,86
998,LINK,1,86,SimpleCase,1.0005,M.JJJJ,800,500,87
999,LINK,1,34,SimpleCase,1.0005,M.KKKK,800,500,88
1000,LINK,1,85,SimpleCase,1.0005,M.LLLL,800,500,89
1001,LINK,1,85,SimpleCase,1.0005,M.MMMM,800,500,90
1002,LINK,1,85,SimpleCase,1.0005,M.NNNN,800,500,91
1003,LINK,1,33,SimpleCase,1.0005,M.OOOO,800,500,92
1004,LINK,1,33,SimpleCase,1.0005,M.PPPP,800,500,93
1005,LINK,1,33,SimpleCase,1.0005,M.QQQQ,800,500,94
1006,LINK,1,84,SimpleCase,1.0005,M.RRRR,800,500,95
1007,LINK,1,32,SimpleCase,1.0005,M.SSSS,800,500,96
1008,LINK,1,32,SimpleCase,1.0005,M.TTTT,800,500,97
1009,LINK,1,83,SimpleCase,1.0005,M.UUUU,800,500,98
1010,LINK,1,31,SimpleCase,1.0005,M.VVVV,800,500,99
1011,LINK,1,31,SimpleCase,1.0005,M.WWWW,800,500,100
1012,LINK,1,31,SimpleCase,1.0005,M.XXXX,800,500,101
1013,LINK,1,82,SimpleCase,1.0005,M.YYYY,800,500,102
1014,LINK,1,82,SimpleCase,1.0005,M.ZZZZ,800,500,103
1015,LINK,1,82,SimpleCase,1.0009,M.AAAAA,800,900,104
1016,LINK,1,82,SimpleCase,1.0001,M.BBBBB,800,100,105
1017,LINK,1,30,SimpleCase,1.0002,M.CCCCC,800,200,106
1018,LINK,1,30,SimpleCase,1.0005,M.DDDDD,800,500,107
1019,LINK,1,30,SimpleCase,1.0005,M.EEEEE,800,500,108
1020,LINK,1,81,SimpleCase,1.0005,M.FFFFF,800,500,109
1021,LINK,1,29,SimpleCase,1.0005,M.GGGGG,800,500,110
1022,LINK,1,80,SimpleCase,1.0005,M.HHHHH,800,500,111
1023,LINK,1,28,SimpleCase,1.0005,M.IIIII,800,500,112
1024,LINK,1,28,SimpleCase,1.0005,M.JJJJJ,800,500,113
1025,LINK,1,79,SimpleCase,1.0005,M.KKKKK,800,500,114
1026,LINK,1,27,SimpleCase,1.0005,M.LLLLL,800,500,115
1027,LINK,1,27,SimpleCase,1.0005,M.MMMMM,800,500,116
1028,LINK,1,27,SimpleCase,1.0005,M.NNNNN,800,500,117
1029,LINK,1,78,SimpleCase,1.0005,M.OOOOO,800,500,118
1030,LINK,1,78,SimpleCase,1.0005,M.PPPPP,800,500,119
1031,LINK,1,78,SimpleCase,1.0005,M.QQQQQ,800,500,120
1032,LINK,1,26,SimpleCase,1.0005,M.RRRRR,800,500,121
1033,LINK,1,77,SimpleCase,1.0005,M.SSSSS,800,500,122
1034,LINK,1,77,SimpleCase,1.0005,M.TTTTT,800,500,123
1035,LINK,1,25,SimpleCase,1.0005,M.UUUUU,800,500,124
1036,LINK,1,76,SimpleCase,1.0005,M.VVVVV,800,500,125
1037,LINK,1,76,SimpleCase,1.0005,M.WWWWW,800,500,126
1038,LINK,1,76,SimpleCase,1.0005,M.XXXXX,800,500,127
1039,LINK,1,24,SimpleCase,1.0005,M.YYYYY,800,500,128
1040,LINK,1,24,SimpleCase,1.0005,M.ZZZZZ,800,500,129
935,LINK,48,2,SimpleCase,1.0005,M.Y2,801.0175212765957,500,72
935,LINK,48,2,SimpleCase,1.0005,M.Y2,801.0175212765957,500,73
961,LINK,94,2,SimpleCase,1.0005,M.YY2,801.0195476190476,500,74
925,LINK,50,2,SimpleCase,1.0005,M.O2,801.0209081632653,500,75
925,LINK,50,2,SimpleCase,1.0005,M.O2,801.0209081632653,500,76
987,LINK,37,2,SimpleCase,1.0005,M.YYY2,801.0227222222222,500,77
951,LINK,96,2,SimpleCase,1.0005,M.OO2,801.0232272727272,500,78
977,LINK,91,2,SimpleCase,1.0005,M.OOO2,801.026141025641,500,79
1013,LINK,82,2,SimpleCase,1.0005,M.YYYY2,801.0271666666666,500,80
1003,LINK,33,2,SimpleCase,1.0005,M.OOOO2,801.03175,500,81
1039,LINK,24,2,SimpleCase,1.0005,M.YYYYY2,801.0352826086956,500,82
1029,LINK,78,2,SimpleCase,1.0005,M.OOOOO2,801.0389615384615,500,83
919,LINK,53,2,SimpleCase,1.0005,M.I2,801.0604999999999,500,84
919,LINK,53,2,SimpleCase,1.0005,M.I2,801.0604999999999,500,85
945,LINK,97,2,SimpleCase,1.0005,M.II2,801.0671666666667,500,86
971,LINK,102,2,SimpleCase,1.0005,M.III2,801.0755,500,87
997,LINK,86,2,SimpleCase,1.0005,M.IIII2,801.0887352941177,500,88
913,LINK,51,2,SimpleCase,1.0002,M.C2,801.1002,200,89
913,LINK,51,2,SimpleCase,1.0002,M.C2,801.1002,200,90
939,LINK,99,2,SimpleCase,1.0002,M.CC2,801.1065829787234,200,91
1023,LINK,28,2,SimpleCase,1.0005,M.IIIII2,801.1116111111111,500,92
965,LINK,42,2,SimpleCase,1.0002,M.CCC2,801.1221512195121,200,93
929,LINK,49,2,SimpleCase,1.0005,M.S2,801.1255,500,94
929,LINK,49,2,SimpleCase,1.0005,M.S2,801.1255,500,95
991,LINK,88,2,SimpleCase,1.0002,M.CCCC2,801.1390888888889,200,96
955,LINK,95,2,SimpleCase,1.0005,M.SS2,801.1400348837209,500,97
981,LINK,90,2,SimpleCase,1.0005,M.SSS2,801.1583947368421,500,98
1017,LINK,30,2,SimpleCase,1.0002,M.CCCCC2,801.1726137931034,200,99
911,LINK,103,2,SimpleCase,1.0009,M.A2,801.1773705882352,900,100
911,LINK,103,2,SimpleCase,1.0009,M.A2,801.1773705882352,900,101
1007,LINK,32,2,SimpleCase,1.0005,M.SSSS2,801.1940483870968,500,102
932,LINK,100,2,SimpleCase,1.0005,M.V2,801.2088333333334,500,103
932,LINK,100,2,SimpleCase,1.0005,M.V2,801.2088333333334,500,104
958,LINK,43,2,SimpleCase,1.0005,M.VV2,801.2385952380952,500,105
1033,LINK,77,2,SimpleCase,1.0005,M.SSSSS2,801.2405,500,106
984,LINK,89,2,SimpleCase,1.0005,M.VVV2,801.2707702702703,500,107
1010,LINK,31,2,SimpleCase,1.0005,M.VVVV2,801.3338333333334,500,108
948,LINK,45,2,SimpleCase,1.0005,M.LL2,801.4095909090909,500,109
1036,LINK,76,2,SimpleCase,1.0005,M.VVVVV2,801.4171666666666,500,110
974,LINK,40,2,SimpleCase,1.0005,M.LLL2,801.4620384615384,500,111
1000,LINK,85,2,SimpleCase,1.0005,M.LLLL2,801.5459545454545,500,112
1026,LINK,27,2,SimpleCase,1.0005,M.LLLLL2,801.6928076923077,500,113
928,LINK,101,2,SimpleCase,1.0005,M.R2,802.0209081632653,500,77
928,LINK,101,2,SimpleCase,1.0005,M.R2,802.0209081632653,500,78
942,LINK,47,2,SimpleCase,1.0005,M.FF2,802.0657173913044,500,70
943,LINK,98,2,SimpleCase,1.0005,M.GG2,802.1091956521739,500,66
914,LINK,51,2,SimpleCase,1.0005,M.D2,802.1606999999999,500,61
914,LINK,51,2,SimpleCase,1.0005,M.D2,802.1606999999999,500,62
954,LINK,44,2,SimpleCase,1.0005,M.RR2,802.1632906976744,500,63
940,LINK,99,2,SimpleCase,1.0005,M.DD2,802.1709127659574,500,64
926,LINK,50,2,SimpleCase,1.0005,M.P2,802.1846734693877,500,63
926,LINK,50,2,SimpleCase,1.0005,M.P2,802.1846734693877,500,64
968,LINK,93,2,SimpleCase,1.0005,M.FFF2,802.1956219512196,500,64
966,LINK,42,2,SimpleCase,1.0005,M.DDD2,802.1958219512195,500,65
952,LINK,96,2,SimpleCase,1.0005,M.PP2,802.2055454545455,500,66
992,LINK,88,2,SimpleCase,1.0005,M.DDDD2,802.2229222222221,500,66
978,LINK,91,2,SimpleCase,1.0005,M.PPP2,802.2317692307693,500,67
933,LINK,100,2,SimpleCase,1.0005,M.W2,802.251,500,66
933,LINK,100,2,SimpleCase,1.0005,M.W2,802.251,500,67
969,LINK,41,2,SimpleCase,1.0005,M.GGG2,802.2755,500,67
1018,LINK,30,2,SimpleCase,1.0005,M.DDDDD2,802.2765620689654,500,68
1004,LINK,33,2,SimpleCase,1.0005,M.PPPP2,802.28225,500,69
959,LINK,43,2,SimpleCase,1.0005,M.WW2,802.2867142857143,500,70
980,LINK,39,2,SimpleCase,1.0005,M.RRR2,802.3162894736842,500,71
985,LINK,89,2,SimpleCase,1.0005,M.WWW2,802.3253243243244,500,72
1030,LINK,78,2,SimpleCase,1.0005,M.PPPPP2,802.3471538461538,500,72
994,LINK,36,2,SimpleCase,1.0005,M.FFFF2,802.4005,500,73
1011,LINK,31,2,SimpleCase,1.0005,M.WWWW2,802.401,500,74
949,LINK,45,2,SimpleCase,1.0005,M.MM2,802.4555454545455,500,73
995,LINK,87,2,SimpleCase,1.0005,M.GGGG2,802.4576428571429,500,74
1037,LINK,76,2,SimpleCase,1.0005,M.WWWWW2,802.501,500,74
975,LINK,40,2,SimpleCase,1.0005,M.MMM2,802.5138205128205,500,75
999,LINK,34,2,SimpleCase,1.0005,M.KKKK2,802.5156515151515,500,76
1006,LINK,84,2,SimpleCase,1.0005,M.RRRR2,802.563,500,76
1001,LINK,85,2,SimpleCase,1.0005,M.MMMM2,802.6070606060606,500,77
936,LINK,48,2,SimpleCase,1.0005,M.Z2,802.6392978723404,500,78
936,LINK,48,2,SimpleCase,1.0005,M.Z2,802.6392978723404,500,79
1020,LINK,81,2,SimpleCase,1.0005,M.FFFFF2,802.6901551724138,500,80
962,LINK,94,2,SimpleCase,1.0005,M.ZZ2,802.7152857142856,500,80
1027,LINK,27,2,SimpleCase,1.0005,M.MMMMM2,802.7702307692307,500,81
920,LINK,53,2,SimpleCase,1.0005,M.J2,802.8009999999999,500,82
920,LINK,53,2,SimpleCase,1.0005,M.J2,802.8009999999999,500,83
1021,LINK,29,2,SimpleCase,1.0005,M.GGGGG2,802.8219285714285,500,84
930,LINK,49,2,SimpleCase,1.0005,M.T2,802.8343333333333,500,85
930,LINK,49,2,SimpleCase,1.0005,M.T2,802.8343333333333,500,86
988,LINK,37,2,SimpleCase,1.0005,M.ZZZ2,802.8343333333333,500,87
1025,LINK,79,2,SimpleCase,1.0005,M.KKKKK2,802.8523518518518,500,88
946,LINK,97,2,SimpleCase,1.0005,M.JJ2,802.8898888888889,500,89
956,LINK,95,2,SimpleCase,1.0005,M.TT2,802.9312325581395,500,90
1032,LINK,26,2,SimpleCase,1.0005,M.RRRRR2,803.0005,500,91
972,LINK,102,2,SimpleCase,1.0005,M.JJJ2,803.001,500,92
1014,LINK,82,2,SimpleCase,1.0005,M.ZZZZ2,803.001,500,93
982,LINK,90,2,SimpleCase,1.0005,M.TTT2,803.0536315789474,500,63
998,LINK,86,2,SimpleCase,1.0005,M.JJJJ2,803.1774705882352,500,57
937,LINK,48,2,SimpleCase,1.0009,M.AA2,803.1933893617021,900,57
963,LINK,94,2,SimpleCase,1.0009,M.AAA2,803.2161857142856,900,54
989,LINK,37,2,SimpleCase,1.0009,M.AAAA2,803.2519,900,53
1008,LINK,32,2,SimpleCase,1.0005,M.TTTT2,803.2913225806451,500,50
1015,LINK,82,2,SimpleCase,1.0009,M.AAAAA2,803.3018999999999,900,51
1040,LINK,24,2,SimpleCase,1.0005,M.ZZZZZ2,803.305347826087,500,52
1024,LINK,28,2,SimpleCase,1.0005,M.JJJJJ2,803.4824814814815,500,46
1034,LINK,77,2,SimpleCase,1.0005,M.TTTTT2,803.601,500,43
912,LINK,103,2,SimpleCase,1.0001,M.B2,803.9617843137255,100,35
912,LINK,103,2,SimpleCase,1.0001,M.B2,803.9617843137255,100,36
915,LINK,51,2,SimpleCase,1.0005,M.E2,804.0011999999999,500,36
915,LINK,51,2,SimpleCase,1.0005,M.E2,804.0011999999999,500,37
921,LINK,53,2,SimpleCase,1.0005,M.K2,804.0015,500,36
921,LINK,53,2,SimpleCase,1.0005,M.K2,804.0015,500,37
941,LINK,99,2,SimpleCase,1.0005,M.EE2,804.0650297872339,500,27
947,LINK,97,2,SimpleCase,1.0005,M.KK2,804.112611111111,500,27
967,LINK,42,2,SimpleCase,1.0005,M.EEE2,804.2207121951219,500,25
973,LINK,102,2,SimpleCase,1.0005,M.KKK2,804.2515,500,26
922,LINK,53,2,SimpleCase,1.0005,M.L2,804.362,500,25
922,LINK,53,2,SimpleCase,1.0005,M.L2,804.362,500,26
993,LINK,88,2,SimpleCase,1.0005,M.EEEE2,804.3900888888888,500,27
927,LINK,50,2,SimpleCase,1.0005,M.Q2,804.4300714285714,500,28
927,LINK,50,2,SimpleCase,1.0005,M.Q2,804.4300714285714,500,29
953,LINK,96,2,SimpleCase,1.0005,M.QQ2,804.5924090909091,500,29
1019,LINK,30,2,SimpleCase,1.0005,M.EEEEE2,804.7253379310345,500,28
979,LINK,91,2,SimpleCase,1.0005,M.QQQ2,804.7963717948718,500,29
916,LINK,51,2,SimpleCase,1.0005,M.F2,804.9816999999999,500,28
916,LINK,51,2,SimpleCase,1.0005,M.F2,804.9816999999999,500,29
934,LINK,100,2,SimpleCase,1.0005,M.X2,805.0848333333333,500,23
934,LINK,100,2,SimpleCase,1.0005,M.X2,805.0848333333333,500,24
1005,LINK,33,2,SimpleCase,1.0005,M.QQQQ2,805.189,500,22
950,LINK,45,2,SimpleCase,1.0005,M.NN2,805.2742272727272,500,20
960,LINK,43,2,SimpleCase,1.0005,M.XX2,805.3824523809524,500,21
923,LINK,53,2,SimpleCase,1.0005,M.M2,805.4024999999999,500,21
923,LINK,53,2,SimpleCase,1.0005,M.M2,805.4024999999999,500,22
976,LINK,40,2,SimpleCase,1.0005,M.NNN2,805.5656025641025,500,23
1031,LINK,78,2,SimpleCase,1.0005,M.QQQQQ2,805.6938076923077,500,23
986,LINK,89,2,SimpleCase,1.0005,M.XXX2,805.7042027027027,500,24
917,LINK,51,2,SimpleCase,1.0005,M.G2,806.0221999999999,500,20
917,LINK,51,2,SimpleCase,1.0005,M.G2,806.0221999999999,500,21
1002,LINK,85,2,SimpleCase,1.0005,M.NNNN2,806.031803030303,500,21
938,LINK,48,2,SimpleCase,1.0001,M.BB2,806.1296595744681,100,20
1012,LINK,31,2,SimpleCase,1.0005,M.XXXX2,806.3348333333333,500,18
964,LINK,94,2,SimpleCase,1.0001,M.BBB2,806.3829523809524,100,18
983,LINK,38,2,SimpleCase,1.0005,M.UUU2,806.4059054054054,500,19
990,LINK,37,2,SimpleCase,1.0001,M.BBBB2,806.7797777777778,100,17
1028,LINK,27,2,SimpleCase,1.0005,M.NNNNN2,806.8476538461538,500,18
931,LINK,49,2,SimpleCase,1.0005,M.U2,807.1681666666666,500,14
931,LINK,49,2,SimpleCase,1.0005,M.U2,807.1681666666666,500,15
1038,LINK,76,2,SimpleCase,1.0005,M.XXXXX2,807.1681666666666,500,16
1016,LINK,82,2,SimpleCase,1.0001,M.BBBBB2,807.3353333333333,100,15
1009,LINK,83,2,SimpleCase,1.0005,M.UUUU2,807.4521129032258,500,14
957,LINK,95,2,SimpleCase,1.0005,M.UU2,807.6526627906976,500,15
924,LINK,53,2,SimpleCase,1.0005,M.N2,808.0029999999999,500,14
924,LINK,53,2,SimpleCase,1.0005,M.N2,808.0029999999999,500,15
1035,LINK,25,2,SimpleCase,1.0005,M.UUUUU2,809.3338333333334,500,6
918,LINK,52,2,SimpleCase,1.0005,M.H2,813.0005,500,1
918,LINK,52,2,SimpleCase,1.0005,M.H2,813.0005,500,2
944,LINK,46,2,SimpleCase,1.0005,M.HH2,814.3338333333334,500,1
970,LINK,92,2,SimpleCase,1.0005,M.HHH2,816.0005,500,0
996,LINK,35,2,SimpleCase,1.0005,M.HHHH2,818.6475588235294,500,0
1022,LINK,80,2,SimpleCase,1.0005,M.HHHHH2,822.4290714285714,500,0
1041,LINK,1,103,SimpleCase,1.0009,M.A,900,900,0
1042,LINK,1,103,SimpleCase,1.0001,M.B,900,100,1
1043,LINK,1,51,SimpleCase,1.0002,M.C,900,200,2
1044,LINK,1,51,SimpleCase,1.0005,M.D,900,500,3
1045,LINK,1,51,SimpleCase,1.0005,M.E,900,500,4
1046,LINK,1,51,SimpleCase,1.0005,M.F,900,500,5
1047,LINK,1,51,SimpleCase,1.0005,M.G,900,500,6
1048,LINK,1,52,SimpleCase,1.0005,M.H,900,500,7
1049,LINK,1,53,SimpleCase,1.0005,M.I,900,500,8
1050,LINK,1,53,SimpleCase,1.0005,M.J,900,500,9
1051,LINK,1,53,SimpleCase,1.0005,M.K,900,500,10
1052,LINK,1,53,SimpleCase,1.0005,M.L,900,500,11
1053,LINK,1,53,SimpleCase,1.0005,M.M,900,500,12
1054,LINK,1,53,SimpleCase,1.0005,M.N,900,500,13
1055,LINK,1,50,SimpleCase,1.0005,M.O,900,500,14
1056,LINK,1,50,SimpleCase,1.0005,M.P,900,500,15
1057,LINK,1,50,SimpleCase,1.0005,M.Q,900,500,16
1058,LINK,1,101,SimpleCase,1.0005,M.R,900,500,17
1059,LINK,1,49,SimpleCase,1.0005,M.S,900,500,18
