id,type,src,dst,app,latency,message,ctime,size,buffer
72,LINK,53,2,SimpleCase,1.001374,M.T2,308.2879043489999,1374,47
72,LINK,53,2,SimpleCase,1.003452,M.T2,308.2879043489999,3452,48
73,LINK,53,2,SimpleCase,1.007553,M.U2,309.33447328499994,7553,38
73,LINK,53,2,SimpleCase,1.04655,M.U2,309.33447328499994,46550,39
77,LINK,53,2,SimpleCase,1.028663,M.Y2,310.34892378899997,28663,33
77,LINK,53,2,SimpleCase,1.014466,M.Y2,310.34892378899997,14466,34
78,LINK,53,2,SimpleCase,1.044929,M.Z2,311.40121891900003,44929,30
78,LINK,53,2,SimpleCase,1.054771,M.Z2,311.40121891900003,54771,31
78,LINK,53,2,SimpleCase,1.042639,M.Z2,311.40121891900003,42639,32
78,LINK,53,2,SimpleCase,1.053238,M.Z2,311.40121891900003,53238,33
78,LINK,53,2,SimpleCase,1.044242,M.Z2,311.40121891900003,44242,34
78,LINK,53,2,SimpleCase,1.052295,M.Z2,311.40121891900003,52295,35
79,LINK,1,53,SimpleCase,1.058587,M.A,400,58587,0
80,LINK,1,53,SimpleCase,1.045113,M.B,400,45113,1
81,LINK,1,51,SimpleCase,1.012121,M.C,400,12121,2
82,LINK,1,52,SimpleCase,1.05997,M.D,400,59970,3
83,LINK,1,50,SimpleCase,1.058379,M.E,400,58379,4
84,LINK,1,49,SimpleCase,1.057199,M.F,400,57199,5
85,LINK,1,48,SimpleCase,1.007489,M.G,400,7489,6
86,LINK,1,47,SimpleCase,1.048544,M.H,400,48544,7
87,LINK,1,53,SimpleCase,1.053548,M.I,400,53548,8
88,LINK,1,46,SimpleCase,1.049748,M.J,400,49748,9
89,LINK,1,45,SimpleCase,1.014961,M.K,400,14961,10
90,LINK,1,53,SimpleCase,1.038866,M.L,400,38866,11
91,LINK,1,53,SimpleCase,1.019438,M.M,400,19438,12
92,LINK,1,53,SimpleCase,1.017538,M.N,400,17538,13
93,LINK,1,44,SimpleCase,1.055258,M.O,400,55258,14
94,LINK,1,43,SimpleCase,1.022321,M.P,400,22321,15
95,LINK,1,43,SimpleCase,1.040691,M.Q,400,40691,16
96,LINK,1,53,SimpleCase,1.051328,M.R,400,51328,17
97,LINK,1,42,SimpleCase,1.033266,M.S,400,33266,18
98,LINK,1,53,SimpleCase,1.003452,M.T,400,3452,19
99,LINK,1,53,SimpleCase,1.04655,M.U,400,46550,20
100,LINK,1,41,SimpleCase,1.055899,M.V,400,55899,21
101,LINK,1,40,SimpleCase,1.030799,M.W,400,30799,22
102,LINK,1,39,SimpleCase,1.006666,M.X,400,6666,23
103,LINK,1,53,SimpleCase,1.014466,M.Y,400,14466,24
104,LINK,1,53,SimpleCase,1.052295,M.Z,400,52295,25
79,LINK,53,2,SimpleCase,1.038303,M.A2,401.058624747,38303,12
79,LINK,53,2,SimpleCase,1.014075,M.A2,401.058624747,14075,13
79,LINK,53,2,SimpleCase,1.050518,M.A2,401.058624747,50518,14
79,LINK,53,2,SimpleCase,1.026333,M.A2,401.058624747,26333,15
79,LINK,53,2,SimpleCase,1.00217,M.A2,401.058624747,2170,16
79,LINK,53,2,SimpleCase,1.04523,M.A2,401.058624747,45230,17
79,LINK,53,2,SimpleCase,1.058587,M.A2,401.058624747,58587,18
94,LINK,43,2,SimpleCase,1.029697,M.P2,401.52874957142853,29697,18
94,LINK,43,2,SimpleCase,1.049741,M.P2,401.52874957142853,49741,19
94,LINK,43,2,SimpleCase,1.002938,M.P2,401.52874957142853,2938,20
94,LINK,43,2,SimpleCase,1.022321,M.P2,401.52874957142853,22321,21
80,LINK,53,2,SimpleCase,1.008727,M.B2,402.103756164,8727,19
80,LINK,53,2,SimpleCase,1.047096,M.B2,402.103756164,47096,20
80,LINK,53,2,SimpleCase,1.058016,M.B2,402.103756164,58016,21
80,LINK,53,2,SimpleCase,1.045113,M.B2,402.103756164,45113,22
86,LINK,47,2,SimpleCase,1.030188,M.H2,402.1963700869565,30188,23
86,LINK,47,2,SimpleCase,1.008175,M.H2,402.1963700869565,8175,24
86,LINK,47,2,SimpleCase,1.048544,M.H2,402.1963700869565,48544,25
100,LINK,41,2,SimpleCase,1.048424,M.V2,402.885399,48424,25
100,LINK,41,2,SimpleCase,1.008073,M.V2,402.885399,8073,26
100,LINK,41,2,SimpleCase,1.020403,M.V2,402.885399,20403,27
100,LINK,41,2,SimpleCase,1.055899,M.V2,402.885399,55899,28
81,LINK,51,2,SimpleCase,1.030457,M.C2,402.955521,30457,29
81,LINK,51,2,SimpleCase,1.002093,M.C2,402.955521,2093,30
81,LINK,51,2,SimpleCase,1.012121,M.C2,402.955521,12121,31
87,LINK,53,2,SimpleCase,1.053548,M.I2,403.15729628599996,53548,30
93,LINK,44,2,SimpleCase,1.035578,M.O2,403.90176962790696,35578,29
93,LINK,44,2,SimpleCase,1.044202,M.O2,403.90176962790696,44202,30
93,LINK,44,2,SimpleCase,1.034181,M.O2,403.90176962790696,34181,31
93,LINK,44,2,SimpleCase,1.035334,M.O2,403.90176962790696,35334,32
93,LINK,44,2,SimpleCase,1.055258,M.O2,403.90176962790696,55258,33
84,LINK,49,2,SimpleCase,1.055772,M.F2,404.007824,55772,32
84,LINK,49,2,SimpleCase,1.033914,M.F2,404.007824,33914,33
84,LINK,49,2,SimpleCase,1.020024,M.F2,404.007824,20024,34
84,LINK,49,2,SimpleCase,1.017725,M.F2,404.007824,17725,35
84,LINK,49,2,SimpleCase,1.018885,M.F2,404.007824,18885,36
84,LINK,49,2,SimpleCase,1.057199,M.F2,404.007824,57199,37
83,LINK,50,2,SimpleCase,1.032972,M.E2,404.0996034897959,32972,38
83,LINK,50,2,SimpleCase,1.048109,M.E2,404.0996034897959,48109,39
83,LINK,50,2,SimpleCase,1.058379,M.E2,404.0996034897959,58379,40
90,LINK,53,2,SimpleCase,1.036482,M.L2,404.196170539,36482,39
90,LINK,53,2,SimpleCase,1.038866,M.L2,404.196170539,38866,40
97,LINK,42,2,SimpleCase,1.03112,M.S2,404.3798513658537,31120,40
97,LINK,42,2,SimpleCase,1.026794,M.S2,404.3798513658537,26794,41
97,LINK,42,2,SimpleCase,1.014096,M.S2,404.3798513658537,14096,42
97,LINK,42,2,SimpleCase,1.01526,M.S2,404.3798513658537,15260,43
97,LINK,42,2,SimpleCase,1.059757,M.S2,404.3798513658537,59757,44
97,LINK,42,2,SimpleCase,1.033266,M.S2,404.3798513658537,33266,45
82,LINK,52,2,SimpleCase,1.025878,M.D2,404.58197,25878,46
82,LINK,52,2,SimpleCase,1.05997,M.D2,404.58197,59970,47
91,LINK,53,2,SimpleCase,1.025982,M.M2,405.2156119609999,25982,40
91,LINK,53,2,SimpleCase,1.019438,M.M2,405.2156119609999,19438,41
95,LINK,43,2,SimpleCase,1.016275,M.Q2,405.56348819047616,16275,40
95,LINK,43,2,SimpleCase,1.0396,M.Q2,405.56348819047616,39600,41
95,LINK,43,2,SimpleCase,1.026772,M.Q2,405.56348819047616,26772,42
95,LINK,43,2,SimpleCase,1.00947,M.Q2,405.56348819047616,9470,43
95,LINK,43,2,SimpleCase,1.040691,M.Q2,405.56348819047616,40691,44
88,LINK,46,2,SimpleCase,1.007699,M.J2,405.6099702222223,7699,44
88,LINK,46,2,SimpleCase,1.039507,M.J2,405.6099702222223,39507,45
88,LINK,46,2,SimpleCase,1.057263,M.J2,405.6099702222223,57263,46
88,LINK,46,2,SimpleCase,1.049748,M.J2,405.6099702222223,49748,47
85,LINK,48,2,SimpleCase,1.040809,M.G2,406.05770176595746,40809,44
85,LINK,48,2,SimpleCase,1.007489,M.G2,406.05770176595746,7489,45
92,LINK,53,2,SimpleCase,1.028663,M.N2,406.23312802299995,28663,42
92,LINK,53,2,SimpleCase,1.012338,M.N2,406.23312802299995,12338,43
92,LINK,53,2,SimpleCase,1.054303,M.N2,406.23312802299995,54303,44
92,LINK,53,2,SimpleCase,1.001103,M.N2,406.23312802299995,1103,45
92,LINK,53,2,SimpleCase,1.013323,M.N2,406.23312802299995,13323,46
92,LINK,53,2,SimpleCase,1.055542,M.N2,406.23312802299995,55542,47
92,LINK,53,2,SimpleCase,1.049329,M.N2,406.23312802299995,49329,48
92,LINK,53,2,SimpleCase,1.017538,M.N2,406.23312802299995,17538,49
101,LINK,40,2,SimpleCase,1.049702,M.W2,406.2356707948718,49702,50
101,LINK,40,2,SimpleCase,1.030799,M.W2,406.2356707948718,30799,51
96,LINK,53,2,SimpleCase,1.045357,M.R2,407.28445075199994,45357,41
96,LINK,53,2,SimpleCase,1.047074,M.R2,407.28445075199994,47074,42
96,LINK,53,2,SimpleCase,1.027506,M.R2,407.28445075199994,27506,43
96,LINK,53,2,SimpleCase,1.05254,M.R2,407.28445075199994,52540,44
96,LINK,53,2,SimpleCase,1.012847,M.R2,407.28445075199994,12847,45
96,LINK,53,2,SimpleCase,1.058828,M.R2,407.28445075199994,58828,46
96,LINK,53,2,SimpleCase,1.051328,M.R2,407.28445075199994,51328,47
89,LINK,45,2,SimpleCase,1.002462,M.K2,407.6354155454546,2462,46
89,LINK,45,2,SimpleCase,1.040312,M.K2,407.6354155454546,40312,47
89,LINK,45,2,SimpleCase,1.032049,M.K2,407.6354155454546,32049,48
89,LINK,45,2,SimpleCase,1.014961,M.K2,407.6354155454546,14961,49
102,LINK,39,2,SimpleCase,1.048283,M.X2,407.73192915789474,48283,48
102,LINK,39,2,SimpleCase,1.006666,M.X2,407.73192915789474,6666,49
98,LINK,53,2,SimpleCase,1.028274,M.T2,408.2879043489999,28274,46
98,LINK,53,2,SimpleCase,1.001374,M.T2,408.2879043489999,1374,47
98,LINK,53,2,SimpleCase,1.003452,M.T2,408.2879043489999,3452,48
99,LINK,53,2,SimpleCase,1.007553,M.U2,409.33447328499994,7553,38
99,LINK,53,2,SimpleCase,1.04655,M.U2,409.33447328499994,46550,39
103,LINK,53,2,SimpleCase,1.028663,M.Y2,410.34892378899997,28663,33
103,LINK,53,2,SimpleCase,1.014466,M.Y2,410.34892378899997,14466,34
104,LINK,53,2,SimpleCase,1.044929,M.Z2,411.40121891900003,44929,30
104,LINK,53,2,SimpleCase,1.054771,M.Z2,411.40121891900003,54771,31
104,LINK,53,2,SimpleCase,1.042639,M.Z2,411.40121891900003,42639,32
104,LINK,53,2,SimpleCase,1.053238,M.Z2,411.40121891900003,53238,33
104,LINK,53,2,SimpleCase,1.044242,M.Z2,411.40121891900003,44242,34
104,LINK,53,2,SimpleCase,1.052295,M.Z2,411.40121891900003,52295,35
105,LINK,1,53,SimpleCase,1.058587,M.A,500,58587,0
106,LINK,1,53,SimpleCase,1.045113,M.B,500,45113,1
107,LINK,1,51,SimpleCase,1.012121,M.C,500,12121,2
108,LINK,1,52,SimpleCase,1.05997,M.D,500,59970,3
109,LINK,1,50,SimpleCase,1.058379,M.E,500,58379,4
110,LINK,1,49,SimpleCase,1.057199,M.F,500,57199,5
111,LINK,1,48,SimpleCase,1.007489,M.G,500,7489,6
112,LINK,1,47,SimpleCase,1.048544,M.H,500,48544,7
113,LINK,1,53,SimpleCase,1.053548,M.I,500,53548,8
114,LINK,1,46,SimpleCase,1.049748,M.J,500,49748,9
115,LINK,1,45,SimpleCase,1.014961,M.K,500,14961,10
116,LINK,1,53,SimpleCase,1.038866,M.L,500,38866,11
117,LINK,1,53,SimpleCase,1.019438,M.M,500,19438,12
118,LINK,1,53,SimpleCase,1.017538,M.N,500,17538,13
119,LINK,1,44,SimpleCase,1.055258,M.O,500,55258,14
120,LINK,1,43,SimpleCase,1.022321,M.P,500,22321,15
121,LINK,1,43,SimpleCase,1.040691,M.Q,500,40691,16
122,LINK,1,53,SimpleCase,1.051328,M.R,500,51328,17
123,LINK,1,42,SimpleCase,1.033266,M.S,500,33266,18
124,LINK,1,53,SimpleCase,1.003452,M.T,500,3452,19
125,LINK,1,53,SimpleCase,1.04655,M.U,500,46550,20
126,LINK,1,41,SimpleCase,1.055899,M.V,500,55899,21
127,LINK,1,40,SimpleCase,1.030799,M.W,500,30799,22
128,LINK,1,39,SimpleCase,1.006666,M.X,500,6666,23
129,LINK,1,53,SimpleCase,1.014466,M.Y,500,14466,24
130,LINK,1,53,SimpleCase,1.052295,M.Z,500,52295,25
105,LINK,53,2,SimpleCase,1.038303,M.A2,501.058624747,38303,12
105,LINK,53,2,SimpleCase,1.014075,M.A2,501.058624747,14075,13
105,LINK,53,2,SimpleCase,1.050518,M.A2,501.058624747,50518,14
105,LINK,53,2,SimpleCase,1.026333,M.A2,501.058624747,26333,15
105,LINK,53,2,SimpleCase,1.00217,M.A2,501.058624747,2170,16
105,LINK,53,2,SimpleCase,1.04523,M.A2,501.058624747,45230,17
105,LINK,53,2,SimpleCase,1.058587,M.A2,501.058624747,58587,18
120,LINK,43,2,SimpleCase,1.029697,M.P2,501.52874957142853,29697,18
120,LINK,43,2,SimpleCase,1.049741,M.P2,501.52874957142853,49741,19
120,LINK,43,2,SimpleCase,1.002938,M.P2,501.52874957142853,2938,20
120,LINK,43,2,SimpleCase,1.022321,M.P2,501.52874957142853,22321,21
106,LINK,53,2,SimpleCase,1.008727,M.B2,502.103756164,8727,19
106,LINK,53,2,SimpleCase,1.047096,M.B2,502.103756164,47096,20
106,LINK,53,2,SimpleCase,1.058016,M.B2,502.103756164,58016,21
106,LINK,53,2,SimpleCase,1.045113,M.B2,502.103756164,45113,22
112,LINK,47,2,SimpleCase,1.030188,M.H2,502.1963700869565,30188,23
112,LINK,47,2,SimpleCase,1.008175,M.H2,502.1963700869565,8175,24
112,LINK,47,2,SimpleCase,1.048544,M.H2,502.1963700869565,48544,25
126,LINK,41,2,SimpleCase,1.048424,M.V2,502.885399,48424,25
126,LINK,41,2,SimpleCase,1.008073,M.V2,502.885399,8073,26
126,LINK,41,2,SimpleCase,1.020403,M.V2,502.885399,20403,27
126,LINK,41,2,SimpleCase,1.055899,M.V2,502.885399,55899,28
107,LINK,51,2,SimpleCase,1.030457,M.C2,502.955521,30457,29
107,LINK,51,2,SimpleCase,1.002093,M.C2,502.955521,2093,30
107,LINK,51,2,SimpleCase,1.012121,M.C2,502.955521,12121,31
113,LINK,53,2,SimpleCase,1.053548,M.I2,503.15729628599996,53548,30
119,LINK,44,2,SimpleCase,1.035578,M.O2,503.90176962790696,35578,29
119,LINK,44,2,SimpleCase,1.044202,M.O2,503.90176962790696,44202,30
119,LINK,44,2,SimpleCase,1.034181,M.O2,503.90176962790696,34181,31
119,LINK,44,2,SimpleCase,1.035334,M.O2,503.90176962790696,35334,32
119,LINK,44,2,SimpleCase,1.055258,M.O2,503.90176962790696,55258,33
110,LINK,49,2,SimpleCase,1.055772,M.F2,504.007824,55772,32
110,LINK,49,2,SimpleCase,1.033914,M.F2,504.007824,33914,33
110,LINK,49,2,SimpleCase,1.020024,M.F2,504.007824,20024,34
110,LINK,49,2,SimpleCase,1.017725,M.F2,504.007824,17725,35
110,LINK,49,2,SimpleCase,1.018885,M.F2,504.007824,18885,36
110,LINK,49,2,SimpleCase,1.057199,M.F2,504.007824,57199,37
109,LINK,50,2,SimpleCase,1.032972,M.E2,504.0996034897959,32972,38
109,LINK,50,2,SimpleCase,1.048109,M.E2,504.0996034897959,48109,39
109,LINK,50,2,SimpleCase,1.058379,M.E2,504.0996034897959,58379,40
116,LINK,53,2,SimpleCase,1.036482,M.L2,504.196170539,36482,39
116,LINK,53,2,SimpleCase,1.038866,M.L2,504.196170539,38866,40
123,LINK,42,2,SimpleCase,1.03112,M.S2,504.3798513658537,31120,40
123,LINK,42,2,SimpleCase,1.026794,M.S2,504.3798513658537,26794,41
123,LINK,42,2,SimpleCase,1.014096,M.S2,504.3798513658537,14096,42
123,LINK,42,2,SimpleCase,1.01526,M.S2,504.3798513658537,15260,43
123,LINK,42,2,SimpleCase,1.059757,M.S2,504.3798513658537,59757,44
123,LINK,42,2,SimpleCase,1.033266,M.S2,504.3798513658537,33266,45
108,LINK,52,2,SimpleCase,1.025878,M.D2,504.58197,25878,46
108,LINK,52,2,SimpleCase,1.05997,M.D2,504.58197,59970,47
117,LINK,53,2,SimpleCase,1.025982,M.M2,505.2156119609999,25982,40
117,LINK,53,2,SimpleCase,1.019438,M.M2,505.2156119609999,19438,41
121,LINK,43,2,SimpleCase,1.016275,M.Q2,505.56348819047616,16275,40
121,LINK,43,2,SimpleCase,1.0396,M.Q2,505.56348819047616,39600,41
121,LINK,43,2,SimpleCase,1.026772,M.Q2,505.56348819047616,26772,42
121,LINK,43,2,SimpleCase,1.00947,M.Q2,505.56348819047616,9470,43
121,LINK,43,2,SimpleCase,1.040691,M.Q2,505.56348819047616,40691,44
114,LINK,46,2,SimpleCase,1.007699,M.J2,505.6099702222223,7699,44
114,LINK,46,2,SimpleCase,1.039507,M.J2,505.6099702222223,39507,45
114,LINK,46,2,SimpleCase,1.057263,M.J2,505.6099702222223,57263,46
114,LINK,46,2,SimpleCase,1.049748,M.J2,505.6099702222223,49748,47
111,LINK,48,2,SimpleCase,1.040809,M.G2,506.05770176595746,40809,44
111,LINK,48,2,SimpleCase,1.007489,M.G2,506.05770176595746,7489,45
118,LINK,53,2,SimpleCase,1.028663,M.N2,506.23312802299995,28663,42
118,LINK,53,2,SimpleCase,1.012338,M.N2,506.23312802299995,12338,43
118,LINK,53,2,SimpleCase,1.054303,M.N2,506.23312802299995,54303,44
118,LINK,53,2,SimpleCase,1.001103,M.N2,506.23312802299995,1103,45
118,LINK,53,2,SimpleCase,1.013323,M.N2,506.23312802299995,13323,46
118,LINK,53,2,SimpleCase,1.055542,M.N2,506.23312802299995,55542,47
118,LINK,53,2,SimpleCase,1.049329,M.N2,506.23312802299995,49329,48
118,LINK,53,2,SimpleCase,1.017538,M.N2,506.23312802299995,17538,49
127,LINK,40,2,SimpleCase,1.049702,M.W2,506.2356707948718,49702,50
127,LINK,40,2,SimpleCase,1.030799,M.W2,506.2356707948718,30799,51
122,LINK,53,2,SimpleCase,1.045357,M.R2,507.28445075199994,45357,41
122,LINK,53,2,SimpleCase,1.047074,M.R2,507.28445075199994,47074,42
122,LINK,53,2,SimpleCase,1.027506,M.R2,507.28445075199994,27506,43
122,LINK,53,2,SimpleCase,1.05254,M.R2,507.28445075199994,52540,44
122,LINK,53,2,SimpleCase,1.012847,M.R2,507.28445075199994,12847,45
122,LINK,53,2,SimpleCase,1.058828,M.R2,507.28445075199994,58828,46
122,LINK,53,2,SimpleCase,1.051328,M.R2,507.28445075199994,51328,47
115,LINK,45,2,SimpleCase,1.002462,M.K2,507.6354155454546,2462,46
115,LINK,45,2,SimpleCase,1.040312,M.K2,507.6354155454546,40312,47
115,LINK,45,2,SimpleCase,1.032049,M.K2,507.6354155454546,32049,48
115,LINK,45,2,SimpleCase,1.014961,M.K2,507.6354155454546,14961,49
128,LINK,39,2,SimpleCase,1.048283,M.X2,507.73192915789474,48283,48
128,LINK,39,2,SimpleCase,1.006666,M.X2,507.73192915789474,6666,49
124,LINK,53,2,SimpleCase,1.028274,M.T2,508.2879043489999,28274,46
124,LINK,53,2,SimpleCase,1.001374,M.T2,508.2879043489999,1374,47
124,LINK,53,2,SimpleCase,1.003452,M.T2,508.2879043489999,3452,48
125,LINK,53,2,SimpleCase,1.007553,M.U2,509.33447328499994,7553,38
125,LINK,53,2,SimpleCase,1.04655,M.U2,509.33447328499994,46550,39
129,LINK,53,2,SimpleCase,1.028663,M.Y2,510.34892378899997,28663,33
129,LINK,53,2,SimpleCase,1.014466,M.Y2,510.34892378899997,14466,34
130,LINK,53,2,SimpleCase,1.044929,M.Z2,511.40121891900003,44929,30
130,LINK,53,2,SimpleCase,1.054771,M.Z2,511.40121891900003,54771,31
130,LINK,53,2,SimpleCase,1.042639,M.Z2,511.40121891900003,42639,32
130,LINK,53,2,SimpleCase,1.053238,M.Z2,511.40121891900003,53238,33
130,LINK,53,2,SimpleCase,1.044242,M.Z2,511.40121891900003,44242,34
130,LINK,53,2,SimpleCase,1.052295,M.Z2,511.40121891900003,52295,35
131,LINK,1,53,SimpleCase,1.058587,M.A,600,58587,0
132,LINK,1,53,SimpleCase,1.045113,M.B,600,45113,1
133,LINK,1,51,SimpleCase,1.012121,M.C,600,12121,2
134,LINK,1,52,SimpleCase,1.05997,M.D,600,59970,3
135,LINK,1,50,SimpleCase,1.058379,M.E,600,58379,4
136,LINK,1,49,SimpleCase,1.057199,M.F,600,57199,5
137,LINK,1,48,SimpleCase,1.007489,M.G,600,7489,6
138,LINK,1,47,SimpleCase,1.048544,M.H,600,48544,7
139,LINK,1,53,SimpleCase,1.053548,M.I,600,53548,8
140,LINK,1,46,SimpleCase,1.049748,M.J,600,49748,9
141,LINK,1,45,SimpleCase,1.014961,M.K,600,14961,10
142,LINK,1,53,SimpleCase,1.038866,M.L,600,38866,11
143,LINK,1,53,SimpleCase,1.019438,M.M,600,19438,12
144,LINK,1,53,SimpleCase,1.017538,M.N,600,17538,13
145,LINK,1,44,SimpleCase,1.055258,M.O,600,55258,14
146,LINK,1,43,SimpleCase,1.022321,M.P,600,22321,15
147,LINK,1,43,SimpleCase,1.040691,M.Q,600,40691,16
148,LINK,1,53,SimpleCase,1.051328,M.R,600,51328,17
149,LINK,1,42,SimpleCase,1.033266,M.S,600,33266,18
150,LINK,1,53,SimpleCase,1.003452,M.T,600,3452,19
151,LINK,1,53,SimpleCase,1.04655,M.U,600,46550,20
152,LINK,1,41,SimpleCase,1.055899,M.V,600,55899,21
153,LINK,1,40,SimpleCase,1.030799,M.W,600,30799,22
154,LINK,1,39,SimpleCase,1.006666,M.X,600,6666,23
155,LINK,1,53,SimpleCase,1.014466,M.Y,600,14466,24
156,LINK,1,53,SimpleCase,1.052295,M.Z,600,52295,25
131,LINK,53,2,SimpleCase,1.038303,M.A2,601.058624747,38303,12
131,LINK,53,2,SimpleCase,1.014075,M.A2,601.058624747,14075,13
131,LINK,53,2,SimpleCase,1.050518,M.A2,601.058624747,50518,14
131,LINK,53,2,SimpleCase,1.026333,M.A2,601.058624747,26333,15
131,LINK,53,2,SimpleCase,1.00217,M.A2,601.058624747,2170,16
131,LINK,53,2,SimpleCase,1.04523,M.A2,601.058624747,45230,17
131,LINK,53,2,SimpleCase,1.058587,M.A2,601.058624747,58587,18
146,LINK,43,2,SimpleCase,1.029697,M.P2,601.5287495714286,29697,18
146,LINK,43,2,SimpleCase,1.049741,M.P2,601.5287495714286,49741,19
146,LINK,43,2,SimpleCase,1.002938,M.P2,601.5287495714286,2938,20
146,LINK,43,2,SimpleCase,1.022321,M.P2,601.5287495714286,22321,21
132,LINK,53,2,SimpleCase,1.008727,M.B2,602.103756164,8727,19
132,LINK,53,2,SimpleCase,1.047096,M.B2,602.103756164,47096,20
132,LINK,53,2,SimpleCase,1.058016,M.B2,602.103756164,58016,21
132,LINK,53,2,SimpleCase,1.045113,M.B2,602.103756164,45113,22
138,LINK,47,2,SimpleCase,1.030188,M.H2,602.1963700869566,30188,23
138,LINK,47,2,SimpleCase,1.008175,M.H2,602.1963700869566,8175,24
138,LINK,47,2,SimpleCase,1.048544,M.H2,602.1963700869566,48544,25
152,LINK,41,2,SimpleCase,1.048424,M.V2,602.885399,48424,25
152,LINK,41,2,SimpleCase,1.008073,M.V2,602.885399,8073,26
152,LINK,41,2,SimpleCase,1.020403,M.V2,602.885399,20403,27
152,LINK,41,2,SimpleCase,1.055899,M.V2,602.885399,55899,28
133,LINK,51,2,SimpleCase,1.030457,M.C2,602.955521,30457,29
133,LINK,51,2,SimpleCase,1.002093,M.C2,602.955521,2093,30
133,LINK,51,2,SimpleCase,1.012121,M.C2,602.955521,12121,31
139,LINK,53,2,SimpleCase,1.053548,M.I2,603.157296286,53548,30
145,LINK,44,2,SimpleCase,1.035578,M.O2,603.9017696279069,35578,29
145,LINK,44,2,SimpleCase,1.044202,M.O2,603.9017696279069,44202,30
145,LINK,44,2,SimpleCase,1.034181,M.O2,603.9017696279069,34181,31
145,LINK,44,2,SimpleCase,1.035334,M.O2,603.9017696279069,35334,32
145,LINK,44,2,SimpleCase,1.055258,M.O2,603.9017696279069,55258,33
136,LINK,49,2,SimpleCase,1.055772,M.F2,604.0078239999999,55772,32
136,LINK,49,2,SimpleCase,1.033914,M.F2,604.0078239999999,33914,33
136,LINK,49,2,SimpleCase,1.020024,M.F2,604.0078239999999,20024,34
136,LINK,49,2,SimpleCase,1.017725,M.F2,604.0078239999999,17725,35
136,LINK,49,2,SimpleCase,1.018885,M.F2,604.0078239999999,18885,36
136,LINK,49,2,SimpleCase,1.057199,M.F2,604.0078239999999,57199,37
135,LINK,50,2,SimpleCase,1.032972,M.E2,604.0996034897959,32972,38
135,LINK,50,2,SimpleCase,1.048109,M.E2,604.0996034897959,48109,39
135,LINK,50,2,SimpleCase,1.058379,M.E2,604.0996034897959,58379,40
142,LINK,53,2,SimpleCase,1.036482,M.L2,604.1961705389999,36482,39
142,LINK,53,2,SimpleCase,1.038866,M.L2,604.1961705389999,38866,40
149,LINK,42,2,SimpleCase,1.03112,M.S2,604.3798513658537,31120,40
149,LINK,42,2,SimpleCase,1.026794,M.S2,604.3798513658537,26794,41
149,LINK,42,2,SimpleCase,1.014096,M.S2,604.3798513658537,14096,42
149,LINK,42,2,SimpleCase,1.01526,M.S2,604.3798513658537,15260,43
149,LINK,42,2,SimpleCase,1.059757,M.S2,604.3798513658537,59757,44
149,LINK,42,2,SimpleCase,1.033266,M.S2,604.3798513658537,33266,45
134,LINK,52,2,SimpleCase,1.025878,M.D2,604.5819700000001,25878,46
134,LINK,52,2,SimpleCase,1.05997,M.D2,604.5819700000001,59970,47
143,LINK,53,2,SimpleCase,1.025982,M.M2,605.215611961,25982,40
143,LINK,53,2,SimpleCase,1.019438,M.M2,605.215611961,19438,41
147,LINK,43,2,SimpleCase,1.016275,M.Q2,605.5634881904763,16275,40
147,LINK,43,2,SimpleCase,1.0396,M.Q2,605.5634881904763,39600,41
147,LINK,43,2,SimpleCase,1.026772,M.Q2,605.5634881904763,26772,42
147,LINK,43,2,SimpleCase,1.00947,M.Q2,605.5634881904763,9470,43
147,LINK,43,2,SimpleCase,1.040691,M.Q2,605.5634881904763,40691,44
140,LINK,46,2,SimpleCase,1.007699,M.J2,605.6099702222223,7699,44
140,LINK,46,2,SimpleCase,1.039507,M.J2,605.6099702222223,39507,45
140,LINK,46,2,SimpleCase,1.057263,M.J2,605.6099702222223,57263,46
140,LINK,46,2,SimpleCase,1.049748,M.J2,605.6099702222223,49748,47
137,LINK,48,2,SimpleCase,1.040809,M.G2,606.0577017659574,40809,44
137,LINK,48,2,SimpleCase,1.007489,M.G2,606.0577017659574,7489,45
144,LINK,53,2,SimpleCase,1.028663,M.N2,606.233128023,28663,42
144,LINK,53,2,SimpleCase,1.012338,M.N2,606.233128023,12338,43
144,LINK,53,2,SimpleCase,1.054303,M.N2,606.233128023,54303,44
144,LINK,53,2,SimpleCase,1.001103,M.N2,606.233128023,1103,45
144,LINK,53,2,SimpleCase,1.013323,M.N2,606.233128023,13323,46
144,LINK,53,2,SimpleCase,1.055542,M.N2,606.233128023,55542,47
144,LINK,53,2,SimpleCase,1.049329,M.N2,606.233128023,49329,48
144,LINK,53,2,SimpleCase,1.017538,M.N2,606.233128023,17538,49
153,LINK,40,2,SimpleCase,1.049702,M.W2,606.2356707948718,49702,50
153,LINK,40,2,SimpleCase,1.030799,M.W2,606.2356707948718,30799,51
148,LINK,53,2,SimpleCase,1.045357,M.R2,607.284450752,45357,41
148,LINK,53,2,SimpleCase,1.047074,M.R2,607.284450752,47074,42
148,LINK,53,2,SimpleCase,1.027506,M.R2,607.284450752,27506,43
148,LINK,53,2,SimpleCase,1.05254,M.R2,607.284450752,52540,44
148,LINK,53,2,SimpleCase,1.012847,M.R2,607.284450752,12847,45
148,LINK,53,2,SimpleCase,1.058828,M.R2,607.284450752,58828,46
